host id;host_identity_verified;neighbourhood;cancellation_policy;room type;Construction year;price;service fee;minimum nights;number of reviews;last review
11934536881;verified;Greenpoint;flexible;Entire home/apt;2006;$899 ;$180 ;5;5;5/30/2019
11934755342;verified;Bedford-Stuyvesant;strict;Private room;2008;$380 ;$76 ;2;23;2/13/2022
11934973809;unconfirmed;Ridgewood;moderate;Entire home/apt;2008;$1,131 ;$226 ;3;9;6/22/2019
11934978724;verified;Morningside Heights;moderate;Entire home/apt;2021;$1,060 ;$212 ;5;3;1/1/2017
11938764139;verified;Crown Heights;moderate;Entire home/apt;2003;$701 ;$140 ;3;3;11/13/2017
11939487255;verified;Crown Heights;moderate;Private room;2009;$123 ;$25 ;30;7;5/29/2021
11943528413;unconfirmed;Sunset Park;moderate;Entire home/apt;2003;$823 ;$165 ;9;0;
11943632020;unconfirmed;Bushwick;strict;Private room;2011;$652 ;$130 ;3;2;1/3/2014
11945977130;verified;Crown Heights;strict;Private room;2012;$233 ;$47 ;2;51;6/20/2019
11946668404;verified;Washington Heights;strict;Entire home/apt;2003;$481 ;$96 ;2;0;
11947842672;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2009;$266 ;$53 ;1;23;2/2/2022
11948703386;unconfirmed;Greenpoint;flexible;Entire home/apt;2006;$770 ;$154 ;3;5;6/13/2019
11950028501;verified;Kips Bay;moderate;Entire home/apt;2019;$1,038 ;$208 ;30;139;4/28/2019
11950547698;unconfirmed;Astoria;flexible;Private room;2014;$198 ;$40 ;2;4;10/28/2018
11951779177;unconfirmed;Greenpoint;flexible;Private room;2021;$1,141 ;$228 ;5;45;5/28/2019
11952167437;unconfirmed;DUMBO;moderate;Private room;2008;$51 ;$10 ;20;35;1/5/2015
11952274019;verified;Crown Heights;moderate;Entire home/apt;2003;$996 ;$199 ;3;5;8/30/2017
11953359599;unconfirmed;Corona;strict;Entire home/apt;2012;$1,029 ;$206 ;2;51;6/30/2019
11953680065;verified;Chinatown;strict;Entire home/apt;2011;$621 ;$124 ;7;11;10/30/2018
11953874433;unconfirmed;Bushwick;strict;Private room;2013;$404 ;$81 ;7;0;
11954207877;unconfirmed;Brooklyn Heights;strict;Entire home/apt;2005;$151 ;$30 ;4;65;6/30/2019
11955675130;unconfirmed;Edenwald;strict;Private room;2016;$156 ;$31 ;3;18;2/26/2022
11955885874;unconfirmed;Crown Heights;moderate;Private room;2016;$670 ;$134 ;2;1;5/25/2018
11958336368;verified;Hell's Kitchen;moderate;Private room;2016;$425 ;$85 ;7;5;6/2/2019
11958998317;verified;Financial District;flexible;Entire home/apt;2010;$756 ;$151 ;2;7;6/21/2019
11959824958;verified;Bedford-Stuyvesant;moderate;Private room;2013;$407 ;$81 ;2;0;
11960437411;verified;Sheepshead Bay;flexible;Private room;2014;$968 ;$194 ;3;18;3/16/2019
11962198357;verified;Bedford-Stuyvesant;moderate;Entire home/apt;2021;$444 ;$89 ;30;50;9/22/2020
11965015183;verified;East Harlem;strict;Private room;2006;$216 ;$43 ;4;1;1/2/2019
11967919003;verified;Boerum Hill;moderate;Entire home/apt;2019;$609 ;$122 ;2;17;6/19/2019
11968268406;verified;Murray Hill;strict;Entire home/apt;2020;$909 ;$182 ;30;1;1/15/2019
11969655635;verified;Rockaway Beach;flexible;Entire home/apt;2006;$787 ;$157 ;2;118;12/24/2021
11970457740;verified;Queens Village;flexible;Entire home/apt;2004;$1,012 ;$202 ;5;85;5/25/2019
11971982337;verified;Park Slope;strict;Entire home/apt;2008;$692 ;$138 ;2;22;10/21/2018
11973075523;unconfirmed;Borough Park;moderate;Private room;2020;$586 ;$117 ;3;8;6/18/2019
11973587715;verified;Williamsburg;moderate;Entire home/apt;2020;$834 ;$167 ;31;14;8/5/2018
11973708947;verified;Bushwick;strict;Private room;2013;$1,158 ;$232 ;2;25;6/2/2019
11973921946;verified;Harlem;strict;Entire home/apt;2010;$939 ;$188 ;2;82;6/5/2019
11974571455;verified;East Flatbush;flexible;Private room;2016;$746 ;$149 ;6;1;1/30/2022
11975072080;verified;Washington Heights;flexible;Private room;2006;$935 ;$187 ;1;0;
11975976411;unconfirmed;Carroll Gardens;flexible;Private room;2018;$579 ;$116 ;2;4;7/2/2015
11976113212;unconfirmed;East New York;flexible;Private room;2022;$151 ;$30 ;3;23;5/27/2019
11976848782;unconfirmed;Bushwick;moderate;Entire home/apt;2022;$480 ;$96 ;2;42;6/20/2019
11978265561;unconfirmed;Crown Heights;strict;Entire home/apt;2007;$58 ;$12 ;3;26;6/26/2019
11979360984;verified;Theater District;strict;Private room;2003;$1,177 ;$235 ;1;12;2/11/2019
11979536410;unconfirmed;East Village;flexible;Entire home/apt;2011;$781 ;$156 ;30;0;
11980298961;verified;Bushwick;strict;Entire home/apt;2013;$742 ;$148 ;2;154;6/29/2019
11980740659;unconfirmed;South Slope;flexible;Entire home/apt;2011;$1,055 ;$211 ;7;1;7/31/2016
11981385705;unconfirmed;Flatbush;strict;Entire home/apt;2017;$944 ;$189 ;1;0;
11983937439;verified;Bedford-Stuyvesant;moderate;Entire home/apt;2004;$809 ;$162 ;30;11;8/31/2021
11983939937;verified;Whitestone;moderate;Entire home/apt;2009;$672 ;$134 ;1;43;2/28/2022
11984398378;unconfirmed;East Village;moderate;Entire home/apt;2021;$229 ;$46 ;3;147;6/30/2019
11985517090;verified;Park Slope;flexible;Private room;2018;$1,102 ;$220 ;4;0;
11985767903;unconfirmed;Upper East Side;moderate;Entire home/apt;2009;$960 ;$192 ;1;16;6/23/2019
11987789057;unconfirmed;East Village;flexible;Entire home/apt;2005;$1,164 ;$233 ;4;4;7/8/2018
11988002089;verified;Upper West Side;strict;Entire home/apt;2014;$938 ;$188 ;30;0;
11988249795;verified;Gowanus;flexible;Entire home/apt;2022;$893 ;$179 ;4;7;1/2/2022
11991223241;verified;Upper East Side;flexible;Entire home/apt;2007;$539 ;$108 ;1;0;
11993157817;verified;Harlem;moderate;Private room;2021;$856 ;$171 ;1;25;7/1/2019
11996742314;unconfirmed;Murray Hill;strict;Private room;2011;$149 ;$30 ;1;2;4/8/2017
11996964577;unconfirmed;Hell's Kitchen;strict;Entire home/apt;2015;$733 ;$147 ;1;0;
11997721262;verified;Williamsburg;strict;Private room;2010;$710 ;$142 ;1;19;7/3/2019
11997968398;verified;SoHo;strict;Private room;2012;$1,031 ;$206 ;7;51;1/5/2018
12002737178;verified;Harlem;moderate;Private room;2020;$562 ;$112 ;7;12;2/28/2022
12003622639;unconfirmed;West Village;flexible;Entire home/apt;2008;$593 ;$119 ;3;118;5/20/2019
12003811488;verified;Crown Heights;strict;Private room;2011;$64 ;$13 ;1;21;7/26/2017
12004747517;unconfirmed;Morris Heights;moderate;Private room;2006;$1,093 ;$219 ;2;0;
12004754082;verified;Bedford-Stuyvesant;strict;Private room;2003;$1,073 ;$215 ;2;16;10/21/2017
12005462232;verified;Bedford-Stuyvesant;flexible;Private room;2012;$980 ;$196 ;10;20;5/20/2019
12006525540;unconfirmed;Bedford-Stuyvesant;strict;Private room;2022;$862 ;$172 ;1;51;6/24/2019
12007595604;verified;Flatbush;strict;Private room;2013;$761 ;$152 ;1;12;6/15/2019
12007712110;verified;Bedford-Stuyvesant;moderate;Entire home/apt;2019;$714 ;$143 ;2;74;6/18/2019
12011277077;verified;Greenpoint;moderate;Entire home/apt;2013;$412 ;$82 ;1;157;2/17/2022
12013317853;unconfirmed;Bedford-Stuyvesant;flexible;Entire home/apt;2007;$521 ;$104 ;4;59;9/1/2018
12013852637;verified;Harlem;flexible;Private room;2013;$1,120 ;$224 ;2;38;1/1/2019
12014800646;unconfirmed;West Village;strict;Entire home/apt;2010;$876 ;$175 ;3;11;4/8/2019
12014992059;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2011;$1,186 ;$237 ;1;44;6/20/2019
12019611394;verified;Lower East Side;strict;Entire home/apt;2012;$489 ;$98 ;1;0;
12020550668;unconfirmed;Crown Heights;strict;Private room;2003;$1,128 ;$226 ;5;1;9/22/2018
12020554109;unconfirmed;Greenpoint;moderate;Entire home/apt;2007;$838 ;$168 ;3;16;2/13/2022
12021758711;verified;Bedford-Stuyvesant;flexible;Private room;2011;$924 ;$185 ;1;3;9/1/2021
12023893361;unconfirmed;Harlem;moderate;Private room;2008;$649 ;$130 ;1;8;8/8/2017
12024429468;unconfirmed;Upper West Side;strict;Entire home/apt;2017;$351 ;$70 ;4;61;2/21/2022
12025085627;verified;Theater District;strict;Private room;2013;$338 ;$68 ;5;0;
12025447475;unconfirmed;West Village;flexible;Entire home/apt;2015;$874 ;$175 ;2;9;7/31/2021
12026360663;unconfirmed;Downtown Brooklyn;flexible;Entire home/apt;2018;$941 ;$188 ;5;0;
12026419533;unconfirmed;SoHo;flexible;Private room;2004;$384 ;$77 ;4;1;3/28/2018
12029171802;unconfirmed;East Village;flexible;Entire home/apt;2019;$934 ;$187 ;2;41;10/14/2017
12030317363;unconfirmed;Upper East Side;flexible;Entire home/apt;2013;$463 ;$93 ;5;117;6/23/2019
12030485520;verified;Theater District;moderate;Entire home/apt;2005;$709 ;$142 ;2;179;6/19/2019
12031158755;verified;Inwood;flexible;Entire home/apt;2013;$1,127 ;$225 ;20;17;1/3/2018
12031614702;unconfirmed;Upper East Side;moderate;Private room;2007;$284 ;$57 ;4;7;1/1/2018
12032052674;verified;East Village;strict;Private room;2022;$879 ;$176 ;10;36;12/1/2018
12032185129;unconfirmed;Bedford-Stuyvesant;strict;Private room;2021;$79 ;$16 ;5;2;1/2/2022
12034257434;unconfirmed;Bedford-Stuyvesant;moderate;Private room;2012;$981 ;$196 ;2;20;11/30/2018
12035990226;verified;Crown Heights;strict;Private room;2018;$522 ;$104 ;1;213;6/30/2019
12037313802;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2010;$935 ;$187 ;2;1;5/4/2016
12039046941;unconfirmed;Inwood;strict;Entire home/apt;2022;$192 ;$38 ;2;4;9/4/2018
12039096446;unconfirmed;West Village;strict;Entire home/apt;2012;$185 ;$37 ;1;8;5/7/2019
12041094758;verified;Chelsea;strict;Entire home/apt;2020;$1,013 ;$203 ;4;5;12/30/2017
12041235325;unconfirmed;East Elmhurst;strict;Private room;2019;$1,009 ;$202 ;2;19;1/25/2022
12041979175;unconfirmed;Bushwick;strict;Entire home/apt;2007;$1,097 ;$219 ;30;139;1/3/2022
12042014926;unconfirmed;Chelsea;moderate;Private room;2021;$443 ;$89 ;1;162;5/22/2019
12044563342;unconfirmed;Crown Heights;moderate;Entire home/apt;2013;$1,015 ;$203 ;4;203;2/15/2022
12044584564;unconfirmed;Queens Village;flexible;Entire home/apt;2014;$592 ;$118 ;30;0;
12044819916;verified;Greenwich Village;moderate;Private room;2020;$987 ;$197 ;2;5;8/20/2017
12045186394;verified;Long Island City;moderate;Entire home/apt;2016;$1,153 ;$231 ;4;91;6/26/2019
12045455335;verified;Flatbush;strict;Entire home/apt;2005;$753 ;$151 ;1;3;5/20/2016
12045609230;unconfirmed;East Village;strict;Entire home/apt;2018;$847 ;$169 ;3;36;6/18/2019
12046258022;unconfirmed;Inwood;strict;Private room;2009;$1,031 ;$206 ;;5;2/12/2022
12046518400;verified;Hell's Kitchen;strict;Private room;2008;$1,103 ;$221 ;7;4;6/7/2019
12048405069;verified;Allerton;strict;Private room;2021;$260 ;$52 ;1;5;1/24/2022
12048818799;verified;Tompkinsville;moderate;Entire home/apt;2022;$421 ;$84 ;2;70;3/3/2022
12049450002;unconfirmed;Maspeth;flexible;Private room;2022;$1,072 ;$214 ;2;13;1/13/2019
12050054539;verified;Murray Hill;strict;Entire home/apt;2011;$563 ;$113 ;29;1;5/22/2019
12050185689;unconfirmed;Gramercy;flexible;Entire home/apt;2018;$184 ;$37 ;85;1;2/26/2021
12050548361;verified;Jamaica;moderate;Entire home/apt;2003;$207 ;$41 ;1;7;1/17/2019
12051123014;unconfirmed;Hell's Kitchen;moderate;Private room;2008;$968 ;$194 ;4;6;10/21/2018
12051155634;verified;Hell's Kitchen;strict;Private room;2007;$1,141 ;$228 ;2;38;6/21/2019
12051652361;unconfirmed;Harlem;strict;Entire home/apt;2010;$892 ;$178 ;1;17;6/19/2019
12052822004;verified;Midtown;flexible;Entire home/apt;2004;$1,020 ;$204 ;30;0;
12053032723;verified;Bedford-Stuyvesant;flexible;Entire home/apt;2010;$679 ;$136 ;14;0;
12053476771;verified;Chinatown;moderate;Private room;2010;$844 ;$169 ;4;7;1/3/2019
12054920434;verified;Gowanus;flexible;Entire home/apt;2004;$713 ;$143 ;3;21;1/30/2022
12055362368;verified;Queens Village;moderate;Private room;2005;$467 ;$93 ;1;1;2/28/2022
12055820603;verified;East Village;flexible;Entire home/apt;2009;$337 ;$67 ;30;2;9/1/2017
12057363582;verified;Washington Heights;flexible;Private room;2008;$1,176 ;$235 ;3;89;6/13/2019
12057383277;unconfirmed;Shore Acres;moderate;Entire home/apt;2018;$913 ;$183 ;3;19;5/30/2019
12058210778;verified;Hell's Kitchen;strict;Entire home/apt;2011;$1,130 ;$226 ;31;11;12/19/2021
12058274437;verified;Crown Heights;moderate;Private room;2010;$124 ;$25 ;5;125;6/27/2019
12061200303;verified;Williamsburg;strict;Private room;2011;$680 ;$136 ;7;2;12/30/2021
12063032951;unconfirmed;Fort Hamilton;flexible;Entire home/apt;2017;$389 ;$78 ;30;21;9/30/2021
12063067999;unconfirmed;West Village;strict;Entire home/apt;2004;$239 ;$48 ;2;1;7/1/2019
12064977996;unconfirmed;East Harlem;strict;Private room;2015;$64 ;$13 ;5;2;6/22/2019
12065350228;verified;Washington Heights;flexible;Private room;2016;$330 ;$66 ;30;2;9/30/2021
12065452258;unconfirmed;Williamsburg;strict;Entire home/apt;2005;$1,092 ;$218 ;2;15;6/22/2019
12065491073;verified;Theater District;strict;Entire home/apt;2016;$244 ;$49 ;30;0;
12066250486;unconfirmed;East Village;strict;Entire home/apt;2018;$1,163 ;$233 ;2;23;6/9/2019
12068958320;unconfirmed;Upper West Side;strict;Entire home/apt;2007;$538 ;$108 ;14;0;
12070337707;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2016;$88 ;$18 ;30;1;2/18/2017
12070463257;verified;Upper East Side;flexible;Entire home/apt;2010;$693 ;$139 ;30;23;1/1/2022
12070719025;verified;East Village;moderate;Private room;2013;$788 ;$158 ;30;7;12/29/2016
12070885930;unconfirmed;Carroll Gardens;strict;Entire home/apt;2014;$870 ;;4;2;4/26/2019
12072317536;verified;Harlem;strict;Private room;2013;$406 ;$81 ;1;35;6/30/2019
12074441928;unconfirmed;Harlem;moderate;Entire home/apt;2018;$147 ;$29 ;30;1;3/1/2020
12076452637;unconfirmed;Chelsea;flexible;Entire home/apt;2005;$751 ;$150 ;3;4;7/5/2019
12076875830;unconfirmed;Little Italy;moderate;Entire home/apt;2015;$95 ;$19 ;7;1;12/27/2015
12077504466;unconfirmed;Bedford-Stuyvesant;strict;Entire home/apt;2010;$990 ;$198 ;2;75;6/13/2019
12077729260;verified;Hell's Kitchen;moderate;Entire home/apt;2006;$651 ;$130 ;3;209;6/11/2019
12078497264;verified;Hell's Kitchen;strict;Shared room;2012;$1,108 ;$222 ;30;1;9/24/2020
12079453218;unconfirmed;Flushing;strict;Private room;2003;$424 ;$85 ;10;5;12/5/2021
12080124071;verified;Greenpoint;strict;Entire home/apt;2013;$975 ;$195 ;2;1;6/23/2019
12080791283;verified;Financial District;strict;Entire home/apt;2007;$318 ;$64 ;2;3;4/27/2019
12082122112;verified;Midwood;strict;Entire home/apt;2021;$297 ;$59 ;2;3;9/23/2018
12082146042;unconfirmed;Flushing;flexible;Private room;2017;$1,088 ;$218 ;2;0;
12082484104;unconfirmed;Bedford-Stuyvesant;strict;Entire home/apt;2004;$802 ;$160 ;3;79;6/30/2019
12084403172;verified;Kips Bay;strict;Entire home/apt;2005;$602 ;$120 ;7;24;2/24/2022
12085214792;verified;Washington Heights;strict;Private room;2021;$595 ;$119 ;5;0;
12086976298;unconfirmed;Theater District;strict;Entire home/apt;2017;$778 ;$156 ;1;11;2/17/2022
12087313229;unconfirmed;Howard Beach;flexible;Entire home/apt;2012;$349 ;$70 ;2;7;2/28/2022
12087317889;verified;Red Hook;moderate;Entire home/apt;2019;$526 ;$105 ;2;59;7/3/2019
12087600213;verified;Long Island City;flexible;Private room;2009;$468 ;$94 ;9;7;12/9/2021
12089005712;verified;East New York;flexible;Private room;2006;$484 ;$97 ;1;1;8/28/2018
12089763728;unconfirmed;Flatlands;strict;Private room;2005;$1,107 ;$221 ;2;4;8/12/2017
12090154270;verified;Williamsburg;flexible;Private room;2003;$428 ;$86 ;5;6;9/9/2017
12091569679;verified;Bedford-Stuyvesant;strict;Entire home/apt;2011;$831 ;$166 ;3;6;1/6/2019
12095771412;unconfirmed;New Dorp;moderate;Entire home/apt;2013;$1,044 ;$209 ;1;0;
12095934753;verified;Williamsburg;strict;Entire home/apt;2019;$57 ;$11 ;7;14;3/1/2020
12098309051;verified;Bedford-Stuyvesant;strict;Private room;2018;$114 ;$23 ;3;5;5/29/2017
12100956303;verified;Bushwick;strict;Entire home/apt;2007;$961 ;$192 ;2;80;7/1/2019
12103944974;unconfirmed;South Slope;flexible;Private room;2006;$277 ;$55 ;1;2;10/22/2017
12104434049;verified;Financial District;flexible;Private room;2010;$1,179 ;$236 ;1;0;
12104928944;unconfirmed;East Village;strict;Entire home/apt;2021;$308 ;$62 ;100;5;1/2/2019
12108496799;unconfirmed;East Village;moderate;Shared room;2011;$1,197 ;$239 ;10;0;
12108761386;verified;Williamsburg;strict;Entire home/apt;2003;$382 ;$76 ;3;52;1/12/2022
12111923703;verified;Bedford-Stuyvesant;flexible;Private room;2015;$492 ;$98 ;30;2;8/27/2017
12113885003;unconfirmed;East Harlem;flexible;Private room;2022;$1,156 ;$231 ;2;3;3/30/2019
12114455046;verified;Williamsburg;strict;Entire home/apt;2021;$876 ;$175 ;14;2;7/21/2018
12114973478;verified;Midtown;moderate;Private room;2015;$639 ;$128 ;1;0;
12117112191;verified;East Village;strict;Entire home/apt;2004;$837 ;$167 ;2;0;
12117873290;verified;Upper West Side;flexible;Entire home/apt;2015;$675 ;$135 ;3;20;6/22/2019
12118795926;verified;Midtown;strict;Entire home/apt;2010;$61 ;$12 ;7;0;
12119114217;verified;East Village;flexible;Entire home/apt;2010;$854 ;$171 ;3;2;10/7/2018
12119434674;verified;Greenpoint;strict;Entire home/apt;2005;$264 ;$53 ;2;21;5/19/2019
12119758933;verified;Nolita;strict;Entire home/apt;2021;$904 ;$181 ;2;22;6/23/2019
12120966767;unconfirmed;Kips Bay;flexible;Entire home/apt;2020;$328 ;$66 ;30;1;9/1/2017
12122393108;verified;Tribeca;moderate;Private room;2003;$1,021 ;$204 ;5;3;5/21/2019
12122709913;verified;St. Albans;moderate;Private room;2004;$875 ;$175 ;1;0;
12123718225;verified;East Village;moderate;Entire home/apt;2006;$1,017 ;$203 ;2;29;6/30/2019
12124469728;verified;Sheepshead Bay;moderate;Private room;2014;$288 ;$58 ;1;4;7/6/2019
12124579288;unconfirmed;East Village;strict;Private room;2003;$798 ;$160 ;1;0;
12127454108;verified;Williamsburg;strict;Private room;2020;$360 ;$72 ;1;3;8/19/2017
12127691100;unconfirmed;Astoria;strict;Private room;2019;$1,082 ;$216 ;1;0;
12127798047;verified;Midtown;strict;Entire home/apt;2022;$625 ;$125 ;3;28;7/1/2019
12127798047;verified;Midtown;strict;Entire home/apt;2022;$625 ;$125 ;3;28;7/1/2019
12128049029;verified;Flatbush;flexible;Entire home/apt;2003;$105 ;$21 ;30;9;3/16/2020
12129297479;verified;Hell's Kitchen;flexible;Entire home/apt;2014;$894 ;$179 ;3;21;6/24/2019
12129605331;unconfirmed;Crown Heights;strict;Private room;2007;$448 ;$90 ;2;1;5/27/2018
12129819745;verified;Cypress Hills;flexible;Shared room;2004;$808 ;$162 ;2;76;6/20/2019
12132050583;unconfirmed;Gramercy;moderate;Entire home/apt;2012;$634 ;$127 ;1;103;6/30/2019
12135060461;unconfirmed;Williamsburg;moderate;Private room;2005;$989 ;$198 ;3;24;6/25/2018
12135441023;unconfirmed;Flatbush;moderate;Private room;2013;$836 ;$167 ;1;2;8/20/2017
12136795241;unconfirmed;Upper East Side;moderate;Entire home/apt;2003;$450 ;$90 ;3;1;6/19/2019
12137044633;unconfirmed;East Village;strict;Entire home/apt;2013;$1,005 ;$201 ;10;5;1/6/2019
12138665109;unconfirmed;Bay Terrace, Staten Island;strict;Entire home/apt;2013;$59 ;$12 ;30;2;5/21/2019
12139026823;verified;Kips Bay;moderate;Entire home/apt;2006;$350 ;$70 ;2;7;12/6/2016
12140768410;unconfirmed;Midtown;moderate;Private room;2017;$407 ;$81 ;1;2;7/29/2017
12140885054;verified;Washington Heights;strict;Private room;2013;$1,167 ;$233 ;4;0;
12140956869;verified;Harlem;moderate;Private room;2019;$889 ;$178 ;1;1;4/10/2018
12143021763;unconfirmed;Long Island City;moderate;Private room;2022;$102 ;$20 ;1;11;7/1/2019
12143650932;unconfirmed;Long Island City;moderate;Private room;2003;$1,043 ;$209 ;7;1;1/5/2016
12144564056;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2021;$342 ;$68 ;2;91;6/24/2019
12145536632;unconfirmed;Greenpoint;moderate;Private room;2014;$448 ;$90 ;2;6;2/23/2022
12145554039;verified;Harlem;strict;Private room;2013;$493 ;$99 ;2;43;7/1/2019
12145610033;verified;Washington Heights;flexible;Private room;2016;$885 ;$177 ;2;45;7/1/2019
12148583852;verified;Upper East Side;moderate;Entire home/apt;2011;$252 ;$50 ;3;0;
12152816904;verified;Lower East Side;flexible;Entire home/apt;2011;$848 ;$170 ;3;102;6/23/2019
12153279910;verified;Bushwick;flexible;Private room;2009;$314 ;$63 ;2;10;6/30/2019
12154954462;verified;Prospect Heights;moderate;Private room;2017;$876 ;$175 ;2;7;6/23/2019
12155595723;unconfirmed;Stapleton;flexible;Entire home/apt;2009;$835 ;$167 ;5;0;
12158289012;verified;Bushwick;flexible;Private room;2008;$99 ;$20 ;2;1;4/1/2018
12163964867;verified;Astoria;moderate;Private room;2018;$666 ;$133 ;3;0;
12164312965;unconfirmed;Chinatown;strict;Private room;2022;$1,064 ;$213 ;3;1;11/26/2018
12165924232;verified;Cypress Hills;flexible;Entire home/apt;2008;$496 ;$99 ;1;3;8/15/2018
12166509374;unconfirmed;Fort Greene;flexible;Entire home/apt;2018;$934 ;$187 ;5;15;7/19/2021
12166515937;unconfirmed;Upper East Side;strict;Entire home/apt;2018;$418 ;$84 ;7;70;7/1/2019
12167676268;verified;Crown Heights;strict;Entire home/apt;2008;$1,142 ;$228 ;1;52;6/28/2019
12169013006;verified;Hell's Kitchen;strict;Private room;2015;$420 ;$84 ;2;0;
12169094255;verified;Upper East Side;flexible;Entire home/apt;2018;$1,020 ;$204 ;2;31;1/3/2018
12169112942;verified;Greenpoint;strict;Entire home/apt;2010;$762 ;$152 ;2;30;10/6/2017
12169205268;unconfirmed;Ditmars Steinway;flexible;Private room;2017;$550 ;$110 ;2;5;10/27/2018
12170594134;verified;West Village;strict;Entire home/apt;2016;$1,001 ;$200 ;30;4;12/23/2021
12170596249;unconfirmed;Tompkinsville;strict;Private room;2020;$952 ;$190 ;1;0;
