carat,cut,color,clarity,depth,table,price,x,y,z,es_premium,categoria_precio,precio_por_quilate
0.6,Very Good,D,SI1,60.3,58.0,1777,5.44,5.51,3.3,False,Medio,2961.666666666667
0.55,Very Good,F,VS2,61.6,56.1,1777,5.29,5.31,3.27,False,Medio,3230.9090909090905
0.55,Very Good,F,VS2,62.1,55.4,1777,5.25,5.27,3.26,False,Medio,3230.9090909090905
0.54,Ideal,E,SI1,60.3,57.0,1777,5.28,5.3,3.19,True,Medio,3290.7407407407404
0.58,Good,G,VS1,59.0,62.0,1777,5.44,5.48,3.22,False,Medio,3063.7931034482763
0.56,Very Good,D,SI1,63.1,57.0,1777,5.22,5.19,3.29,False,Medio,3173.2142857142853
0.62,Premium,F,SI1,63.0,59.0,1777,5.43,5.39,3.41,True,Medio,2866.1290322580644
0.9,Premium,G,I1,61.3,59.0,1777,6.2,6.15,3.78,True,Medio,1974.4444444444443
0.62,Premium,D,SI2,62.0,59.0,1777,5.48,5.45,3.39,True,Medio,2866.1290322580644
0.57,Ideal,E,VS2,62.1,55.0,1778,5.37,5.33,3.32,True,Medio,3119.2982456140353
0.46,Very Good,D,VVS1,62.2,56.0,1778,4.94,4.97,3.08,False,Medio,3865.2173913043475
0.54,Very Good,F,VS1,59.9,57.0,1778,5.35,5.3,3.19,False,Medio,3292.592592592592
0.51,Very Good,E,VS1,61.6,59.0,1778,5.1,5.12,3.15,False,Medio,3486.2745098039213
0.52,Ideal,F,VS1,61.2,57.0,1778,5.16,5.2,3.17,True,Medio,3419.230769230769
0.52,Ideal,H,VVS1,60.4,57.0,1778,5.2,5.23,3.15,True,Medio,3419.230769230769
0.52,Ideal,F,VS1,62.0,57.0,1778,5.13,5.16,3.19,True,Medio,3419.230769230769
0.52,Ideal,F,VS1,62.3,55.0,1778,5.16,5.21,3.23,True,Medio,3419.230769230769
0.52,Ideal,F,VS1,62.2,55.0,1778,5.14,5.18,3.21,True,Medio,3419.230769230769
0.5,Very Good,F,VVS2,60.4,61.0,1778,5.12,5.14,3.1,False,Medio,3556.0
0.52,Very Good,F,VS1,61.7,56.0,1778,5.14,5.17,3.18,False,Medio,3419.230769230769
0.4,Ideal,E,VVS1,61.7,55.0,1778,4.74,4.76,2.93,True,Medio,4445.0
0.4,Ideal,E,VVS1,61.3,56.0,1778,4.75,4.78,2.92,True,Medio,4445.0
0.54,Ideal,E,SI1,61.5,55.0,1778,5.24,5.26,3.23,True,Medio,3292.592592592592
0.46,Good,E,VVS2,60.7,62.0,1778,4.97,5.01,3.03,False,Medio,3865.2173913043475
0.57,Premium,E,VS2,63.0,59.0,1778,5.29,5.25,3.32,True,Medio,3119.2982456140353
0.53,Fair,E,VS1,62.3,67.0,1778,5.22,5.11,3.22,False,Medio,3354.7169811320755
0.56,Ideal,F,VS2,60.8,56.0,1778,5.33,5.3,3.23,True,Medio,3174.9999999999995
0.56,Premium,F,VS2,59.6,58.0,1778,5.36,5.34,3.19,True,Medio,3174.9999999999995
0.5,Ideal,G,VVS2,61.0,56.0,1779,5.13,5.14,3.13,True,Medio,3558.0
0.51,Ideal,D,VS1,62.4,57.0,1779,5.09,5.13,3.19,True,Medio,3488.235294117647
0.51,Ideal,D,VS1,62.5,57.0,1779,5.08,5.13,3.19,True,Medio,3488.235294117647
0.57,Ideal,I,IF,61.0,55.0,1779,5.38,5.41,3.29,True,Medio,3121.0526315789475
0.47,Ideal,F,VVS1,61.9,55.0,1779,4.98,5.0,3.09,True,Medio,3785.1063829787236
0.62,Ideal,E,SI1,62.4,53.0,1779,5.47,5.5,3.42,True,Medio,2869.3548387096776
0.63,Ideal,D,SI1,61.1,56.0,1779,5.52,5.58,3.39,True,Medio,2823.809523809524
0.47,Very Good,G,VVS1,60.6,55.0,1780,5.05,5.09,3.07,False,Medio,3787.2340425531916
0.51,Ideal,H,VS1,61.2,55.0,1780,5.17,5.19,3.17,True,Medio,3490.1960784313724
0.66,Ideal,H,SI1,60.9,55.0,1780,5.63,5.7,3.45,True,Medio,2696.969696969697
0.53,Ideal,H,VVS1,60.8,56.0,1781,5.24,5.26,3.19,True,Medio,3360.3773584905657
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.21,5.23,3.2,True,Medio,3360.3773584905657
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.22,5.24,3.21,True,Medio,3360.3773584905657
0.51,Ideal,G,VS1,62.7,54.0,1781,5.1,5.08,3.19,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,59.7,57.0,1781,5.25,5.2,3.12,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,62.2,55.0,1781,5.14,5.11,3.19,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,61.0,55.0,1781,5.21,5.11,3.15,True,Medio,3492.156862745098
0.51,Premium,G,VS1,61.1,58.0,1781,5.19,5.12,3.15,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,61.7,55.0,1781,5.17,5.14,3.18,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,62.1,55.0,1781,5.17,5.14,3.2,True,Medio,3492.156862745098
0.51,Premium,G,VS1,62.3,58.0,1781,5.13,5.08,3.18,True,Medio,3492.156862745098
0.51,Premium,G,VS1,62.1,60.0,1781,5.11,5.1,3.17,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,61.9,56.0,1781,5.14,5.1,3.17,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,62.7,56.0,1781,5.1,5.08,3.19,True,Medio,3492.156862745098
0.51,Premium,G,VS1,62.9,58.0,1781,5.1,5.05,3.19,True,Medio,3492.156862745098
0.51,Premium,G,VS1,62.0,52.0,1781,5.37,5.05,3.23,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,62.0,56.0,1781,5.16,5.06,3.17,True,Medio,3492.156862745098
0.51,Ideal,G,VS1,62.5,57.0,1781,5.14,5.07,3.19,True,Medio,3492.156862745098
0.51,Premium,E,VS2,60.5,56.0,1781,5.24,5.18,3.15,True,Medio,3492.156862745098
0.51,Premium,E,VS2,60.3,59.0,1781,5.22,5.2,3.14,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.9,55.0,1781,5.17,5.13,3.19,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.7,54.0,1781,5.18,5.13,3.18,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,60.4,57.0,1781,5.18,5.15,3.12,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,60.9,56.0,1781,5.2,5.15,3.15,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.4,57.0,1781,5.16,5.13,3.16,True,Medio,3492.156862745098
0.51,Premium,E,VS2,61.3,58.0,1781,5.15,5.13,3.15,True,Medio,3492.156862745098
0.51,Premium,E,VS2,61.0,60.0,1781,5.17,5.12,3.14,True,Medio,3492.156862745098
0.51,Premium,E,VS2,61.7,58.0,1781,5.15,5.12,3.17,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.9,56.0,1781,5.16,5.12,3.18,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.8,56.0,1781,5.14,5.12,3.17,True,Medio,3492.156862745098
0.51,Premium,E,VS2,61.3,60.0,1781,5.16,5.11,3.15,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,62.0,56.0,1781,5.15,5.11,3.18,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,62.4,57.0,1781,5.13,5.1,3.19,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.5,57.0,1781,5.12,5.09,3.14,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,62.5,55.0,1781,5.13,5.08,3.19,True,Medio,3492.156862745098
0.51,Very Good,E,VS2,63.3,56.0,1781,5.12,5.08,3.23,False,Medio,3492.156862745098
0.51,Ideal,E,VS2,62.6,55.0,1781,5.11,5.08,3.19,True,Medio,3492.156862745098
0.51,Premium,E,VS2,61.9,59.0,1781,5.11,5.06,3.15,True,Medio,3492.156862745098
0.51,Premium,E,VS2,62.5,59.0,1781,5.11,5.06,3.18,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,62.2,57.0,1781,5.11,5.08,3.17,True,Medio,3492.156862745098
0.51,Ideal,E,VS2,61.8,57.0,1781,5.15,5.14,3.18,True,Medio,3492.156862745098
0.51,Good,E,VS2,56.6,59.0,1781,5.37,5.26,3.01,False,Medio,3492.156862745098
0.51,Very Good,F,VS2,60.5,63.0,1781,5.17,5.11,3.11,False,Medio,3492.156862745098
0.51,Premium,G,VS1,62.3,59.0,1781,5.12,5.06,3.17,True,Medio,3492.156862745098
0.7,Ideal,J,VS1,62.2,56.0,1782,5.67,5.71,3.54,True,Medio,2545.714285714286
0.59,Ideal,G,SI1,61.3,56.0,1782,5.38,5.42,3.31,True,Medio,3020.3389830508477
0.53,Ideal,D,VS2,61.4,56.0,1783,5.21,5.18,3.19,True,Medio,3364.1509433962265
0.53,Ideal,D,VS2,61.0,56.0,1783,5.29,5.26,3.22,True,Medio,3364.1509433962265
0.53,Premium,D,VS2,62.4,59.0,1783,5.14,5.18,3.22,True,Medio,3364.1509433962265
0.53,Ideal,D,VS2,60.9,57.0,1783,5.17,5.24,3.17,True,Medio,3364.1509433962265
0.59,Ideal,D,SI1,61.4,55.0,1783,5.41,5.43,3.33,True,Medio,3022.033898305085
0.71,Good,E,SI2,57.5,58.0,1783,5.91,5.89,3.39,False,Medio,2511.2676056338028
0.5,Very Good,G,VVS2,61.6,58.0,1784,5.07,5.09,3.13,False,Medio,3568.0
0.59,Very Good,F,VS2,61.6,56.0,1784,5.39,5.41,3.33,False,Medio,3023.728813559322
0.5,Ideal,G,VVS2,62.7,54.0,1784,5.05,5.09,3.18,True,Medio,3568.0
0.52,Ideal,G,VVS2,61.6,56.0,1784,5.15,5.18,3.18,True,Medio,3430.7692307692305
0.52,Fair,F,VS1,57.2,59.0,1784,5.35,5.39,3.07,False,Medio,3430.7692307692305
0.56,Ideal,E,SI1,62.8,58.0,1784,5.31,5.26,3.32,True,Medio,3185.7142857142853
1.0,Fair,J,I1,65.0,59.0,1784,6.27,6.17,4.05,False,Medio,1784.0
0.57,Very Good,E,VS2,61.0,57.0,1785,5.33,5.35,3.26,False,Medio,3131.5789473684213
0.56,Very Good,E,SI1,58.5,59.0,1785,5.42,5.45,3.18,False,Medio,3187.4999999999995
0.58,Very Good,D,SI1,60.2,58.0,1785,5.37,5.46,3.26,False,Medio,3077.586206896552
0.72,Premium,J,SI1,62.0,58.0,1785,5.74,5.77,3.57,True,Medio,2479.166666666667
0.61,Good,G,VS1,60.2,61.0,1785,5.47,5.52,3.3,False,Medio,2926.2295081967213
0.81,Premium,I,SI2,61.5,60.0,1786,5.94,5.9,3.64,True,Medio,2204.938271604938
0.55,Premium,E,VS2,60.5,58.0,1786,5.26,5.32,3.2,True,Medio,3247.272727272727
0.55,Ideal,G,VS1,61.6,55.0,1786,5.29,5.32,3.27,True,Medio,3247.272727272727
0.55,Ideal,G,VS1,60.9,55.0,1786,5.29,5.32,3.23,True,Medio,3247.272727272727
0.55,Very Good,E,VS2,61.4,57.0,1786,5.27,5.29,3.24,False,Medio,3247.272727272727
0.55,Very Good,G,VS1,62.0,57.0,1786,5.25,5.3,3.27,False,Medio,3247.272727272727
0.55,Very Good,E,VS2,61.5,56.0,1786,5.25,5.28,3.24,False,Medio,3247.272727272727
0.53,Ideal,E,VS2,60.9,56.0,1786,5.27,5.28,3.21,True,Medio,3369.8113207547167
0.64,Good,H,VS1,61.8,60.3,1786,5.47,5.53,3.4,False,Medio,2790.625
0.54,Premium,H,VVS2,60.6,60.0,1786,5.31,5.29,3.21,True,Medio,3307.4074074074074
0.54,Premium,F,VS2,59.4,57.0,1786,5.35,5.29,3.16,True,Medio,3307.4074074074074
0.54,Premium,F,VS2,59.5,58.0,1786,5.36,5.29,3.17,True,Medio,3307.4074074074074
0.54,Ideal,F,VS2,60.3,55.0,1786,5.32,5.26,3.19,True,Medio,3307.4074074074074
0.54,Ideal,F,VS2,60.1,56.0,1786,5.31,5.28,3.18,True,Medio,3307.4074074074074
0.54,Ideal,F,VS2,61.4,57.0,1786,5.25,5.2,3.21,True,Medio,3307.4074074074074
0.54,Ideal,F,VS2,62.2,57.0,1786,5.24,5.21,3.25,True,Medio,3307.4074074074074
0.54,Premium,F,VS2,61.8,58.0,1786,5.29,5.22,3.25,True,Medio,3307.4074074074074
0.54,Ideal,F,VS2,62.3,56.0,1786,5.2,5.17,3.23,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,60.8,57.0,1786,5.31,5.25,3.21,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,60.7,56.0,1786,5.3,5.27,3.21,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,62.1,56.0,1786,5.25,5.21,3.25,True,Medio,3307.4074074074074
0.54,Premium,D,SI1,60.4,60.0,1786,5.24,5.22,3.16,True,Medio,3307.4074074074074
0.54,Premium,D,SI1,62.1,56.0,1786,5.25,5.22,3.25,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,61.5,56.0,1786,5.25,5.23,3.22,True,Medio,3307.4074074074074
0.54,Premium,D,SI1,62.0,55.0,1786,5.24,5.21,3.24,True,Medio,3307.4074074074074
0.54,Premium,D,SI1,62.1,58.0,1786,5.23,5.21,3.24,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,62.4,57.0,1786,5.23,5.19,3.25,True,Medio,3307.4074074074074
0.54,Ideal,D,SI1,62.9,57.0,1786,5.22,5.17,3.27,True,Medio,3307.4074074074074
0.54,Very Good,D,VS2,63.2,55.0,1786,5.21,5.17,3.28,False,Medio,3307.4074074074074
0.9,Fair,I,I1,67.2,60.0,1786,5.96,5.88,3.98,False,Medio,1984.4444444444443
0.5,Ideal,G,VVS2,61.4,56.0,1787,5.11,5.15,3.15,True,Medio,3574.0
0.51,Ideal,D,VS2,62.7,55.0,1787,5.09,5.12,3.2,True,Medio,3503.921568627451
0.51,Very Good,D,VS2,60.5,60.0,1787,5.16,5.19,3.13,False,Medio,3503.921568627451
0.51,Very Good,D,VS2,61.1,59.0,1787,5.12,5.16,3.14,False,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.8,55.0,1787,5.15,5.18,3.19,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.8,55.0,1787,5.1,5.16,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.9,56.0,1787,5.11,5.14,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,62.3,55.0,1787,5.12,5.19,3.21,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,62.3,57.0,1787,5.09,5.12,3.18,True,Medio,3503.921568627451
0.3,Premium,H,VS1,61.4,59.0,526,4.3,4.33,2.65,True,Económico,1753.3333333333335
0.3,Very Good,G,VS2,62.2,60.0,526,4.24,4.25,2.64,False,Económico,1753.3333333333335
0.3,Ideal,H,VS1,61.6,55.0,526,4.27,4.3,2.64,True,Económico,1753.3333333333335
0.3,Premium,H,VS1,62.5,58.0,526,4.27,4.34,2.69,True,Económico,1753.3333333333335
0.3,Premium,H,VS1,62.2,60.0,526,4.23,4.29,2.65,True,Económico,1753.3333333333335
0.3,Premium,H,VS1,62.6,59.0,526,4.26,4.3,2.68,True,Económico,1753.3333333333335
0.3,Premium,E,SI1,60.0,60.0,526,4.36,4.38,2.62,True,Económico,1753.3333333333335
0.3,Ideal,H,VS1,62.2,57.0,526,4.28,4.3,2.67,True,Económico,1753.3333333333335
0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.33,2.64,True,Económico,1753.3333333333335
0.3,Very Good,E,SI1,60.6,56.0,526,4.35,4.37,2.64,False,Económico,1753.3333333333335
0.3,Ideal,H,VS1,62.7,55.0,526,4.25,4.3,2.68,True,Económico,1753.3333333333335
0.3,Very Good,E,SI1,62.9,56.0,526,4.25,4.3,2.69,False,Económico,1753.3333333333335
0.3,Good,G,VS2,63.1,57.0,526,4.24,4.28,2.69,False,Económico,1753.3333333333335
0.3,Very Good,E,SI1,62.9,56.0,526,4.24,4.31,2.69,False,Económico,1753.3333333333335
0.3,Very Good,E,SI1,62.7,60.0,526,4.24,4.28,2.67,False,Económico,1753.3333333333335
0.3,Good,E,SI1,63.7,59.0,526,4.21,4.27,2.7,False,Económico,1753.3333333333335
0.3,Ideal,G,VS2,61.3,56.0,526,4.28,4.3,2.63,True,Económico,1753.3333333333335
0.3,Good,E,SI1,63.7,58.0,526,4.24,4.27,2.71,False,Económico,1753.3333333333335
0.3,Premium,I,VVS2,61.7,58.0,526,4.28,4.37,2.67,True,Económico,1753.3333333333335
0.3,Good,E,SI1,63.2,56.0,526,4.27,4.3,2.71,False,Económico,1753.3333333333335
0.3,Very Good,I,VVS2,60.1,63.0,526,4.28,4.31,2.58,False,Económico,1753.3333333333335
0.3,Very Good,E,SI1,62.9,57.0,526,4.25,4.3,2.69,False,Económico,1753.3333333333335
0.3,Premium,E,SI1,61.3,60.0,526,4.24,4.28,2.61,True,Económico,1753.3333333333335
0.4,Very Good,J,SI1,61.4,58.0,526,4.76,4.79,2.93,False,Económico,1315.0
0.3,Premium,E,SI1,60.6,58.0,526,4.3,4.34,2.62,True,Económico,1753.3333333333335
0.3,Very Good,E,SI1,62.1,60.0,526,4.27,4.29,2.66,False,Económico,1753.3333333333335
0.3,Very Good,G,VS2,60.8,61.0,526,4.31,4.34,2.63,False,Económico,1753.3333333333335
0.3,Very Good,E,SI1,61.9,58.0,526,4.27,4.33,2.66,False,Económico,1753.3333333333335
0.3,Good,H,VS1,63.3,57.0,526,4.22,4.25,2.68,False,Económico,1753.3333333333335
0.51,Premium,D,VS2,59.7,58.0,1787,5.18,5.24,3.11,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.5,57.0,1787,5.11,5.14,3.15,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.9,57.0,1787,5.09,5.15,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.9,57.0,1787,5.11,5.13,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.2,55.0,1787,5.16,5.18,3.16,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.7,55.0,1787,5.11,5.14,3.16,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,62.1,56.0,1787,5.11,5.16,3.19,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.6,56.0,1787,5.15,5.17,3.18,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,62.4,55.0,1787,5.11,5.14,3.2,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.5,55.0,1787,5.13,5.18,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.9,55.0,1787,5.11,5.13,3.17,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,61.2,55.0,1787,5.13,5.17,3.15,True,Medio,3503.921568627451
0.51,Ideal,D,VS2,60.9,56.0,1787,5.16,5.19,3.15,True,Medio,3503.921568627451
0.56,Ideal,F,VS1,62.7,56.0,1787,5.25,5.3,3.31,True,Medio,3191.0714285714284
0.56,Ideal,H,VVS1,62.3,55.0,1787,5.26,5.3,3.29,True,Medio,3191.0714285714284
0.97,Fair,F,I1,68.5,54.0,1787,6.26,6.05,4.22,False,Medio,1842.2680412371135
0.7,Very Good,J,SI2,61.7,59.0,1788,5.64,5.67,3.49,False,Medio,2554.285714285714
0.72,Very Good,J,SI2,60.1,58.0,1788,5.79,5.82,3.49,False,Medio,2483.3333333333335
0.71,Good,I,SI1,62.6,63.0,1788,5.54,5.61,3.49,False,Medio,2518.3098591549297
0.57,Fair,F,VS1,64.5,61.0,1788,5.23,5.19,3.36,False,Medio,3136.8421052631584
0.59,Very Good,E,VS2,62.3,55.0,1789,5.39,5.43,3.37,False,Medio,3032.2033898305085
0.59,Ideal,E,VS2,61.5,56.0,1789,5.38,5.42,3.32,True,Medio,3032.2033898305085
0.59,Ideal,G,VS2,62.6,54.0,1789,5.38,5.32,3.35,True,Medio,3032.2033898305085
0.59,Premium,G,VS2,61.1,57.0,1789,5.43,5.4,3.31,True,Medio,3032.2033898305085
0.59,Premium,E,SI1,61.8,60.0,1789,5.39,5.33,3.31,True,Medio,3032.2033898305085
0.59,Ideal,E,SI1,62.4,55.0,1789,5.39,5.34,3.35,True,Medio,3032.2033898305085
0.59,Ideal,E,SI1,61.4,56.0,1789,5.39,5.36,3.3,True,Medio,3032.2033898305085
0.59,Ideal,E,SI1,62.0,55.0,1789,5.4,5.37,3.34,True,Medio,3032.2033898305085
0.59,Ideal,E,SI1,62.9,57.0,1789,5.36,5.33,3.36,True,Medio,3032.2033898305085
0.99,Fair,J,I1,73.6,60.0,1789,6.01,5.8,4.35,False,Medio,1807.0707070707072
0.58,Very Good,I,VVS1,63.0,57.0,1790,5.31,5.35,3.36,False,Medio,3086.206896551724
0.7,Ideal,J,VVS2,62.7,56.0,1790,5.67,5.71,3.57,True,Medio,2557.1428571428573
0.7,Good,H,SI2,62.8,57.0,1790,5.58,5.66,3.53,False,Medio,2557.1428571428573
0.7,Good,I,SI1,62.8,59.0,1790,5.59,5.65,3.53,False,Medio,2557.1428571428573
0.7,Ideal,I,SI1,61.3,57.0,1790,5.72,5.75,3.52,True,Medio,2557.1428571428573
0.7,Very Good,G,SI2,58.2,63.0,1790,5.82,5.79,3.38,False,Medio,2557.1428571428573
0.59,Ideal,E,SI1,61.1,56.0,1790,5.38,5.44,3.31,True,Medio,3033.898305084746
0.58,Ideal,F,VS2,62.1,56.0,1790,5.37,5.33,3.32,True,Medio,3086.206896551724
0.58,Ideal,F,VS2,62.1,55.0,1790,5.37,5.33,3.32,True,Medio,3086.206896551724
0.52,Ideal,H,VS1,61.7,55.0,1790,5.21,5.17,3.2,True,Medio,3442.3076923076924
0.5,Very Good,G,VVS2,63.0,58.0,1791,4.98,5.02,3.15,False,Medio,3582.0
0.53,Ideal,G,VS1,61.5,57.0,1791,5.21,5.23,3.21,True,Medio,3379.2452830188677
0.56,Ideal,E,VS1,62.3,57.0,1791,5.3,5.26,3.29,True,Medio,3198.2142857142853
0.56,Ideal,E,VS1,60.8,55.0,1791,5.37,5.32,3.25,True,Medio,3198.2142857142853
0.48,Ideal,G,IF,61.9,55.0,1791,5.03,5.08,3.13,True,Medio,3731.25
0.5,Good,G,VVS2,64.1,56.0,1791,5.06,5.02,3.23,False,Medio,3582.0
0.5,Fair,G,VVS2,62.9,67.0,1791,5.02,4.96,3.14,False,Medio,3582.0
0.56,Ideal,E,VS2,61.5,57.0,1792,5.29,5.32,3.26,True,Medio,3199.9999999999995
0.5,Ideal,D,VS1,61.9,54.0,1792,5.1,5.14,3.17,True,Medio,3584.0
0.5,Fair,D,VVS1,65.9,64.0,1792,4.92,5.03,3.28,False,Medio,3584.0
0.55,Premium,G,VS1,59.4,62.0,1792,5.36,5.32,3.17,True,Medio,3258.181818181818
0.55,Ideal,G,VS1,61.3,57.0,1792,5.28,5.25,3.23,True,Medio,3258.181818181818
0.55,Ideal,E,VS2,61.4,56.0,1792,5.32,5.26,3.25,True,Medio,3258.181818181818
0.55,Ideal,E,VS2,61.8,57.0,1792,5.34,5.27,3.28,True,Medio,3258.181818181818
0.7,Fair,F,SI2,64.8,57.0,1792,5.65,5.59,3.64,False,Medio,2560.0
0.77,Premium,J,VS2,62.3,58.0,1792,5.86,5.8,3.63,True,Medio,2327.272727272727
0.7,Premium,F,SI2,61.2,59.0,1792,5.75,5.72,3.51,True,Medio,2560.0
0.7,Very Good,F,SI2,63.2,59.0,1792,5.66,5.61,3.56,False,Medio,2560.0
0.7,Good,F,SI2,64.1,58.0,1792,5.58,5.53,3.56,False,Medio,2560.0
0.52,Ideal,E,VS1,62.6,57.0,1793,5.15,5.11,3.21,True,Medio,3448.076923076923
0.52,Ideal,E,VS1,62.5,56.0,1793,5.16,5.11,3.21,True,Medio,3448.076923076923
0.59,Ideal,E,SI1,60.7,56.0,1793,5.45,5.49,3.32,True,Medio,3038.983050847458
0.59,Ideal,D,SI1,61.3,59.0,1793,5.36,5.4,3.3,True,Medio,3038.983050847458
0.6,Good,G,VS2,64.3,57.0,1793,5.31,5.38,3.43,False,Medio,2988.3333333333335
0.6,Good,G,VS2,59.8,61.9,1793,5.45,5.5,3.27,False,Medio,2988.3333333333335
0.7,Good,E,SI2,56.9,61.0,1793,5.85,5.9,3.34,False,Medio,2561.4285714285716
0.61,Good,E,SI1,61.3,61.0,1793,5.4,5.44,3.32,False,Medio,2939.344262295082
0.52,Premium,E,VS1,61.6,58.0,1793,5.18,5.14,3.18,True,Medio,3448.076923076923
0.51,Very Good,D,VS2,63.1,58.0,1793,5.13,5.08,3.22,False,Medio,3515.6862745098038
0.51,Very Good,D,VS2,63.5,56.0,1793,5.1,5.07,3.23,False,Medio,3515.6862745098038
0.51,Very Good,D,VS2,63.5,56.0,1793,5.1,5.04,3.22,False,Medio,3515.6862745098038
0.61,Premium,H,VS1,59.6,61.0,1793,5.53,5.44,3.27,True,Medio,2939.344262295082
0.52,Very Good,G,VVS2,62.0,57.0,1794,5.15,5.19,3.2,False,Medio,3450.0
0.51,Ideal,G,VVS2,62.1,55.5,1794,5.08,5.13,3.18,True,Medio,3517.6470588235293
0.58,Premium,E,SI1,61.6,59.0,1794,5.38,5.33,3.3,True,Medio,3093.1034482758623
0.47,Very Good,D,VS1,60.0,59.0,1795,5.07,5.09,3.06,False,Medio,3819.148936170213
0.5,Good,D,VS1,64.3,54.0,1795,5.02,5.06,3.24,False,Medio,3590.0
0.7,Very Good,I,SI2,62.4,58.0,1795,5.64,5.68,3.53,False,Medio,2564.2857142857147
0.7,Very Good,I,SI2,59.5,58.0,1795,5.73,5.79,3.43,False,Medio,2564.2857142857147
0.6,Ideal,G,VS2,62.1,56.0,1795,5.4,5.45,3.37,True,Medio,2991.666666666667
0.51,Ideal,E,VS2,61.2,57.0,1795,5.13,5.16,3.15,True,Medio,3519.607843137255
0.55,Very Good,D,VS2,62.2,60.0,1796,5.2,5.25,3.25,False,Medio,3265.454545454545
0.85,Premium,I,I1,59.6,58.0,1796,6.24,6.14,3.69,True,Medio,2112.9411764705883
0.53,Ideal,G,VVS2,62.3,54.0,1797,5.18,5.2,3.24,True,Medio,3390.566037735849
0.58,Ideal,F,VS2,60.6,55.0,1798,5.4,5.43,3.28,True,Medio,3100.0
0.58,Ideal,F,VS2,62.4,57.0,1798,5.31,5.33,3.32,True,Medio,3100.0
0.52,Ideal,H,IF,61.8,55.0,1798,5.17,5.19,3.2,True,Medio,3457.6923076923076
0.72,Very Good,H,SI2,63.5,55.0,1799,5.66,5.62,3.58,False,Medio,2498.6111111111113
0.5,Very Good,H,IF,61.0,60.0,1799,5.08,5.12,3.11,False,Medio,3598.0
0.55,Ideal,G,VVS2,62.3,53.0,1799,5.27,5.29,3.29,True,Medio,3270.9090909090905
0.55,Very Good,D,VS2,62.8,57.0,1799,5.24,5.27,3.3,False,Medio,3270.9090909090905
0.54,Ideal,F,VS1,62.2,55.0,1799,5.23,5.25,3.26,True,Medio,3331.4814814814813
0.72,Fair,H,SI2,66.0,60.0,1799,5.58,5.51,3.66,False,Medio,2498.6111111111113
0.72,Good,H,SI2,64.1,58.0,1799,5.68,5.65,3.63,False,Medio,2498.6111111111113
0.72,Fair,I,SI1,64.8,54.0,1799,5.69,5.67,3.68,False,Medio,2498.6111111111113
0.6,Premium,D,SI1,62.9,58.0,1799,5.39,5.33,3.37,True,Medio,2998.3333333333335
0.72,Premium,I,SI1,60.6,57.0,1799,5.88,5.73,3.52,True,Medio,2498.6111111111113
0.51,Premium,F,VS1,60.3,57.0,1799,5.22,5.2,3.14,True,Medio,3527.450980392157
0.51,Very Good,G,VVS1,62.9,57.0,1800,5.08,5.12,3.21,False,Medio,3529.4117647058824
